,labels
29461,3
29462,2
29465,1
29466,1
29467,1
29470,2
29472,1
29473,1
29474,1
29475,1
29477,2
29479,1
29481,1
29483,2
29484,2
29485,1
29487,2
29489,2
29490,1
29493,1
29494,2
29497,1
29498,1
29500,2
29501,1
29504,1
29505,2
29507,2
29508,1
29511,1
29512,2
29513,2
29514,2
29516,1
29520,1
29523,1
29524,1
29526,1
29527,1
29529,2
29533,1
29535,2
29538,1
29539,2
29540,2
29542,1
29544,1
29545,1
29546,1
29547,1
29548,1
29549,1
29551,1
29552,1
29556,2
29557,2
29558,1
29562,2
29565,2
29567,1
29569,1
29570,1
29571,1
29572,1
29574,3
29575,1
29576,1
29577,1
29578,1
29582,1
29585,2
29587,2
29592,2
29593,1
29594,1
29599,1
29602,2
29604,1
29605,1
29608,1
29609,1
29612,1
29613,1
29614,1
29615,2
29618,1
29619,1
29622,2
29624,1
29625,1
29627,2
29629,2
29630,2
29632,1
29641,2
29644,1
29646,1
29647,1
29649,2
29650,1
29652,2
29653,2
29656,1
29657,2
29659,1
29660,1
29662,2
29666,1
29667,1
29669,1
29670,2
29673,1
29675,2
29676,1
29678,1
29680,2
29685,2
29686,3
29687,1
29689,1
29693,1
29695,2
29697,1
29698,1
29699,1
29700,1
29702,3
29703,1
29706,1
29707,1
29714,2
29717,1
29718,1
29720,2
29726,1
29732,2
29733,2
29736,2
29738,2
29739,1
29740,1
29742,2
29743,2
29744,1
29746,2
29752,1
29754,2
29758,3
29759,2
29764,1
29765,2
29769,2
29770,1
29771,2
29772,2
29774,1
29778,1
29781,1
29782,1
29783,1
29785,1
29786,1
29788,1
29789,1
29791,2
29792,1
29794,2
29797,1
29800,1
29801,2
29802,2
29803,2
29804,1
29806,3
29808,1
29810,1
29815,1
29817,2
29819,2
29820,1
29821,1
29824,2
29825,1
29827,1
29828,2
29830,1
29831,2
29832,3
29833,1
29834,1
29835,1
29837,2
29838,1
29839,1
29841,2
29843,2
29845,2
29846,1
29847,2
29849,1
29855,1
29857,2
29859,1
29860,1
29861,2
29863,2
29864,1
29868,2
29870,1
29871,2
29872,1
29873,1
29875,2
29878,1
29879,1
29881,1
29884,2
29888,1
29889,1
29891,1
29892,2
29895,1
29899,1
29902,2
29904,1
29907,1
29909,3
29911,2
29920,1
29922,1
29923,1
29927,2
29930,2
29933,1
29936,1
29940,1
29941,2
29942,2
29944,2
29947,1
29949,1
29952,2
29955,2
29956,1
29957,2
29967,3
29971,3
29972,1
29974,2
29979,2
29980,1
29983,1
29984,1
29988,2
29990,1
29991,1
29992,1
29994,2
29996,2
29998,2
29999,1
30000,1
30001,1
30002,1
30004,1
30005,1
30007,1
30008,1
30011,1
30014,2
30015,1
30016,1
30017,2
30019,1
30021,2
30022,1
30023,2
30028,2
30029,1
30030,1
30031,1
30033,1
30037,1
30042,1
30043,1
30045,1
30046,2
30047,1
30052,2
30054,2
30055,1
30056,3
30057,2
30060,1
30061,1
30064,1
30065,2
30066,1
30068,1
30069,2
30072,3
30073,2
30075,1
30078,1
30079,2
30083,2
30084,1
30085,1
30088,1
30089,1
30090,1
30091,2
30092,1
30093,1
30095,2
30100,2
30104,3
30107,2
30108,1
30109,1
30110,1
30112,2
30115,1
30116,2
30117,3
30118,1
30119,2
30120,1
30122,2
30124,1
30129,2
30130,1
30135,2
30137,1
30139,1
30140,2
30141,2
30142,1
30143,1
30146,2
30150,2
30151,3
30152,2
30153,2
30155,1
30157,1
30158,1
30160,1
30165,1
30169,1
30170,2
30172,2
30176,2
30179,1
30180,1
30182,2
30183,2
30186,1
30187,1
30188,1
30189,1
30190,1
30191,1
30192,2
30197,1
30198,2
30199,2
30202,1
30203,2
30206,3
30208,2
30210,1
30212,1
30213,1
30216,1
30217,2
30218,2
30219,2
30225,1
30226,1
30230,2
30232,1
30233,1
30234,1
30235,1
30236,1
30237,2
30239,3
30240,1
30241,1
30244,1
30248,1
30254,1
30255,1
30256,1
30257,2
30265,1
30266,1
30267,1
30269,2
30275,1
30278,1
30280,1
30281,1
30282,1
30283,2
30284,2
30285,1
30287,2
30288,2
30293,1
30295,1
30296,1
30298,1
30299,1
30300,1
30302,1
30308,3
30309,1
30315,1
30317,1
30318,2
30322,1
30324,2
30325,2
30327,1
30328,1
30330,2
30332,1
30333,1
30334,2
30335,1
30341,1
30344,1
30346,2
30347,1
30348,1
30349,1
30353,2
30358,1
30360,1
30361,1
30363,1
30364,3
30365,1
30366,2
30369,2
30370,2
30371,2
30372,2
30376,1
30378,2
30381,1
30383,1
30385,1
30386,1
30388,1
30390,2
30391,1
30396,2
30397,1
30399,2
30401,1
30404,1
30408,1
30410,2
30411,2
30412,2
30413,1
30414,1
30416,2
30417,1
30418,1
30419,2
30421,2
30423,1
30424,1
30426,1
30427,1
30428,2
30429,1
30430,1
30432,1
30433,1
30435,1
30438,2
30439,1
30440,2
30441,1
30442,2
30443,1
30445,1
30446,2
30447,1
30448,1
30449,1
30452,2
30453,1
30454,1
30455,1
30456,2
30458,1
30461,2
30464,2
30465,1
30467,1
30469,1
30470,1
30471,2
30472,1
30473,2
30476,1
30479,1
30480,2
30484,2
30488,1
30490,1
30492,1
30495,1
30496,2
30498,3
30501,1
30503,2
30506,3
30507,2
30513,1
30514,1
30515,2
30517,1
30518,1
30519,2
30522,1
30524,1
30526,1
30528,2
30530,2
30531,1
30532,1
30533,1
30536,1
30539,1
30540,2
30541,2
30543,2
30544,1
30546,2
30549,1
30552,1
30554,1
30555,1
30556,3
30558,2
30559,1
30561,1
30565,1
30566,2
30568,1
30569,1
30572,2
30573,1
30575,2
30577,2
30579,2
30582,2
30584,2
30586,1
30591,1
30594,2
30596,2
30597,1
30598,1
30603,1
30604,1
30605,1
30608,1
30609,1
30610,1
30614,1
30615,1
30616,1
30618,1
30619,3
30622,1
30626,1
30627,2
30628,1
30629,1
30631,2
30632,1
30634,1
30635,1
30636,2
30638,1
30641,2
30642,1
30643,1
30644,1
30645,1
30652,1
30657,2
30660,1
30661,1
30664,3
30666,1
30671,1
30673,3
30680,1
30686,2
30687,2
30688,1
30692,2
30693,3
30694,1
30696,1
30697,2
30698,1
30701,1
30703,1
30705,2
30708,3
30709,1
30710,1
30711,1
30712,1
30715,2
30718,1
30719,1
30720,1
30721,1
30722,1
30724,1
30725,2
30726,1
30727,1
30729,1
30730,1
30731,2
30734,2
30735,2
30737,1
30739,1
30740,2
30741,2
30743,1
30746,1
30748,2
30749,1
30750,1
30752,1
30754,1
30755,1
30756,2
30760,1
30761,2
30762,1
30764,2
30765,1
30769,1
30771,2
30772,1
30773,1
30774,1
30777,1
30778,1
30787,1
30788,2
30789,1
30790,1
30791,1
30793,1
30794,1
30795,2
30797,1
30798,1
30801,1
30802,1
30803,1
30805,1
30807,1
30808,2
30809,2
30810,1
30814,1
30815,1
30817,2
30818,2
30819,2
30820,1
30823,1
30824,1
30825,1
30831,2
30832,1
30839,1
30840,1
30841,1
30842,1
30843,2
30844,1
30846,2
30847,2
30849,2
30850,3
30851,1
30852,2
30857,1
30859,1
30862,2
30863,1
30864,2
30869,2
30870,1
30872,2
30873,2
30875,2
30879,1
30880,1
30882,1
30887,1
30888,1
30889,2
30890,2
30891,2
30894,2
30898,1
30900,2
30902,2
30903,1
30907,2
30908,1
30910,1
30911,1
30912,1
30913,1
30914,2
30921,2
30922,1
30923,1
30926,1
30928,1
30929,1
30930,2
30931,1
30932,1
30933,1
30935,1
30937,2
30938,1
30940,1
30942,2
30944,1
30947,2
30949,1
30952,2
30953,1
30955,1
30957,2
30958,2
30959,1
30962,1
30963,2
30964,2
30968,1
30973,1
30979,2
30980,3
30981,1
30982,1
30985,2
30987,2
30988,1
30990,1
30991,1
30992,1
30993,1
30994,1
30995,2
30996,2
30998,1
31002,3
31008,1
31015,1
31016,2
31017,1
31018,1
31019,2
31022,1
31023,3
31027,2
31028,1
31029,1
31030,1
31037,1
31038,2
31039,1
31040,1
31045,1
31046,1
31049,2
31051,2
31056,3
31058,1
31059,1
31061,1
31062,1
31063,1
31064,2
31066,1
31067,1
31072,2
31074,1
31075,2
31077,2
31079,1
31081,1
31083,1
31084,1
31086,1
31087,2
31088,1
31089,1
31091,2
31092,2
31098,1
31099,1
31100,1
31101,1
31103,2
31106,2
31108,2
31112,2
31113,2
31114,1
31118,1
31119,1
31120,2
31121,1
31122,1
31126,2
31133,1
31134,1
31137,1
31139,1
31140,1
31141,2
31143,2
31148,1
31151,1
31153,2
31154,1
31156,2
31158,2
31159,2
31160,2
31161,2
31162,2
31163,3
31164,1
31167,1
31169,1
31171,1
31172,1
31173,2
31177,1
31178,2
31179,2
31180,1
31181,1
31182,1
31185,1
31186,1
31188,1
31189,1
31192,1
31194,1
31195,2
31197,1
31200,2
31203,1
31204,2
31205,1
31206,1
31207,1
31209,1
31214,2
31215,2
31216,1
31217,1
31218,2
31219,1
31223,1
31226,1
31227,1
31229,2
31230,2
31231,1
31233,2
31234,1
31235,1
31237,1
31242,2
31243,1
31244,1
31245,1
31248,1
31249,2
31257,2
31259,1
31260,2
31261,1
31262,1
31263,1
31264,1
31267,2
31269,1
31270,2
31272,3
31276,3
31280,2
31282,3
31283,2
31284,1
31285,2
31286,1
31288,2
31289,1
31290,1
31291,2
31292,1
31293,2
31294,2
31295,1
31297,1
31298,1
31299,1
31300,1
31303,2
31307,3
31309,2
31310,1
31312,1
31315,2
31321,1
31322,1
31325,1
31326,2
31327,1
31328,1
31329,1
31331,1
31334,1
31337,3
31338,2
31341,1
31342,2
31347,2
31349,1
31351,2
31352,2
31353,3
31356,1
31357,1
31359,2
31361,2
31362,2
31363,1
31364,1
31365,1
31369,2
31370,1
31371,2
31375,1
31378,1
31379,1
31381,3
31383,1
31388,2
31392,1
31394,2
31395,2
31396,1
31398,1
31399,1
31401,2
31405,1
31406,2
31408,1
31409,1
31411,2
31412,2
31414,1
31415,1
31416,1
31417,2
31418,1
31419,1
31420,2
31421,1
31422,2
31426,2
31427,2
31433,1
31434,2
31435,2
31436,1
31442,1
31444,2
31445,2
31447,2
31449,1
31451,1
31452,1
31453,1
31455,1
31456,1
31461,2
31462,1
31463,1
31469,1
31470,1
31471,2
31472,1
31474,1
31475,1
31476,1
31479,1
31482,2
31485,1
31489,2
31491,2
31493,2
31495,1
31497,2
31499,2
31503,1
31505,2
31506,1
31507,1
31510,1
31512,2
31516,1
31519,2
31520,1
31524,1
31526,1
31527,1
31529,2
31533,1
31534,2
31537,2
31538,2
31540,1
31541,1
31542,1
31544,1
31545,1
31546,1
31547,1
31548,1
31553,1
31554,1
31558,2
31559,1
31562,1
31565,2
31568,2
31570,1
31571,2
31573,1
31577,1
31578,1
31579,2
31582,2
31583,1
31585,2
31586,1
31587,1
31590,2
31594,1
31597,2
31602,2
31605,1
31606,1
31607,2
31608,2
31609,2
31613,1
31614,1
31615,2
31616,2
31617,1
31618,1
31619,1
31620,2
31624,1
31631,2
31632,1
31633,1
31634,1
31635,2
31636,1
31639,1
31643,1
31646,3
31647,2
31648,2
31649,1
31652,1
31653,1
31654,3
31659,1
31660,1
31664,1
31665,1
31667,2
31669,1
31670,2
31671,1
31673,1
31674,1
31675,1
31677,2
31679,1
31680,1
31681,1
31682,1
31683,1
31684,2
31685,1
31687,2
31688,1
31691,2
31694,2
31695,2
31698,1
31699,1
31701,1
31702,1
31704,3
31706,2
31709,1
31711,2
31713,1
31714,1
31716,2
31717,2
31718,1
31720,2
31721,2
31723,1
31726,1
31727,3
31728,2
31729,2
31731,1
31733,1
31734,1
31736,2
31737,1
31739,2
31740,1
31742,1
31749,1
31750,1
31752,1
31754,2
31757,1
31761,2
31762,2
31763,1
31764,1
31768,2
31770,2
31771,2
31772,1
31773,1
31780,1
31781,1
31784,2
31785,2
31786,3
31788,2
31791,1
31793,1
31794,2
31795,1
31796,2
31802,1
31804,2
31808,2
31810,1
31811,3
31814,2
31817,1
31818,2
31820,1
31821,2
31822,2
31824,3
31825,1
31826,1
31831,1
31832,1
31835,2
31837,2
31838,1
31840,1
31844,1
31846,2
31847,2
31849,1
31850,1
31853,1
31857,1
31859,2
31861,2
31867,2
31869,1
31871,1
31873,3
31875,1
31878,1
31886,1
31887,2
31888,2
31889,2
31891,1
31892,1
31893,3
31894,2
31896,1
31897,2
31898,1
31899,1
31901,2
31902,1
31903,1
31904,1
31905,1
31908,1
31911,1
31914,1
31918,1
31922,1
31925,2
31927,1
31929,1
31931,2
31934,1
31935,2
31937,1
31942,2
31943,2
31948,1
31951,1
31954,2
31957,2
31958,2
31959,2
31960,1
31963,2
31965,1
31967,2
31968,1
31970,1
31972,1
31976,2
31977,1
31979,1
31983,2
31988,1
31989,2
31991,1
31993,1
31994,1
31995,1
31999,1
32000,2
32001,2
32002,2
32004,1
32006,1
32007,1
32008,1
32009,1
32011,2
32016,1
32017,1
32020,1
32021,1
32022,3
32023,1
32027,1
32029,1
32033,1
32035,1
32037,1
32041,1
32042,1
32044,1
32046,1
32048,2
32049,1
32050,1
32052,1
32053,1
32056,2
32059,1
32061,2
32063,1
32064,2
32066,1
32067,1
32068,1
32071,2
32074,1
32081,2
32083,1
32084,3
32085,2
32089,1
32091,1
32095,1
32098,1
32099,1
32101,2
32103,1
32107,2
32108,1
32109,1
32110,1
32111,2
32113,1
32115,2
32116,1
32120,2
32126,1
32127,2
32130,3
32131,2
32133,1
32138,1
32139,2
32140,1
32142,2
32144,1
32146,1
32148,1
32149,1
32150,2
32152,1
32153,1
32157,2
32160,1
32161,2
32163,1
32164,1
32167,2
32168,2
32169,1
32170,1
32171,2
32173,1
32174,2
32175,1
32176,1
32182,1
32183,2
32184,2
32187,2
32189,1
32192,2
32193,2
32194,1
32196,2
32197,1
32198,3
32201,2
32204,1
32205,3
32206,1
32209,2
32210,2
32211,2
32213,1
32215,1
32216,2
32217,2
32219,2
32220,1
32221,1
32223,2
32228,2
32231,1
32233,3
32234,1
32235,1
32237,1
32238,2
32241,2
32242,1
32243,1
32244,2
32246,1
32247,2
32248,1
32249,2
32252,2
32254,2
32255,1
32257,2
32258,1
32260,1
32263,2
32265,2
32266,2
32267,1
32269,1
32272,2
32273,1
32274,1
32275,1
32276,3
32278,2
32280,1
32283,2
32284,1
32285,2
32286,2
32288,1
32289,1
32292,1
32294,1
32296,2
32298,1
32307,2
32310,2
32312,1
32314,2
32315,2
32320,2
32321,1
32322,1
32323,2
32324,3
32325,1
32327,2
32330,1
32331,1
32332,1
32334,1
32336,2
32338,1
32339,3
32341,1
32344,2
32346,3
32347,1
32354,1
32355,2
32357,1
32361,1
32362,2
32366,1
32368,1
32370,2
32371,1
32372,1
32376,1
32378,1
32382,2
32383,2
32384,1
32385,1
32388,1
32390,2
32391,1
32392,2
32394,1
32396,1
32397,1
32398,2
32402,2
32408,1
32411,1
32413,1
32417,1
32418,2
32421,1
32424,1
32425,1
32431,1
32432,1
32433,2
32434,1
32435,2
32436,1
32438,1
32441,1
32442,2
32443,1
32445,1
32446,2
32448,1
32449,1
32450,3
32451,2
32453,1
32454,2
32456,2
32458,1
32459,1
32460,1
32466,2
32469,1
32471,2
32472,2
32473,1
32476,2
32477,2
32481,1
32482,1
32485,1
32486,1
32487,2
32489,1
32492,1
32493,1
32494,1
32495,1
32496,1
32497,1
32498,1
32499,2
32500,3
32502,2
32503,2
32505,1
32506,2
32507,1
32510,2
32511,1
32516,2
32517,1
32519,2
32520,1
32521,1
32522,1
32524,2
32527,1
32531,1
32533,1
32537,1
32539,2
32540,1
32541,1
32544,1
32545,1
32546,1
32547,2
32549,2
32551,2
32552,1
32554,1
32555,2
32557,1
32561,1
32562,1
32566,1
32569,1
32570,1
32571,1
32575,1
32576,1
32578,2
32579,1
32584,2
32585,1
32586,2
32587,1
32590,2
32591,1
32594,1
32595,2
32599,1
32600,1
32602,2
32609,2
32610,1
32611,2
32612,1
32615,1
32616,1
32617,1
32620,2
32621,1
32622,2
32625,1
32627,2
32628,2
32629,1
32633,1
32634,1
32637,2
32639,1
32640,1
32642,1
32643,1
32645,1
32647,1
32649,1
32650,2
32651,1
32654,2
32659,1
32661,2
32663,1
32665,2
32666,2
32667,1
32670,2
32673,1
32674,1
32675,1
32677,1
32680,1
32683,1
32684,1
32687,2
32691,2
32694,1
32695,2
32700,1
32701,1
32706,1
32708,1
32709,1
32710,2
32712,1
32713,2
32714,1
32715,1
32718,2
32719,1
32720,2
32724,3
32726,2
32727,2
32729,1
32732,2
32734,1
32737,1
32738,1
32739,1
32740,1
32742,1
32743,2
32745,1
32747,2
32748,1
32749,1
32750,1
32753,1
32756,1
32757,1
32758,1
32759,1
32760,1
32764,2
32769,2
32770,1
32771,2
32772,2
32774,1
32775,1
32776,1
32781,1
32783,2
32786,1
32789,2
32790,2
32791,1
32793,1
32794,2
32795,1
32796,2
32797,1
32800,2
32801,2
32802,3
32807,2
32808,2
32813,1
32814,1
32816,2
32817,2
32819,2
32820,1
32821,1
32824,2
32827,2
32829,2
32830,1
32833,1
32834,1
32835,1
32836,2
32837,2
32838,1
32839,2
32840,1
32843,1
32846,2
32847,1
32849,2
32857,2
32860,1
32862,1
32863,2
32864,1
32865,2
32867,1
32868,1
32869,3
32870,3
32871,2
32872,1
32875,1
32877,2
32879,2
32880,3
32884,2
32885,1
32886,1
32888,1
32891,1
32892,1
32893,1
32895,1
32896,1
32897,1
32900,1
32901,1
32902,2
32904,2
32906,2
32907,2
32908,1
32911,1
32912,2
32914,2
32916,1
32919,2
32920,1
32921,2
32922,1
32928,1
32930,1
32933,1
32934,1
32935,2
32942,1
32943,1
32944,1
32945,2
32949,2
32953,1
32954,1
32955,2
32959,1
32960,1
32964,1
32966,3
32967,1
32968,1
32969,1
32970,2
32973,1
32981,1
32982,1
32983,1
32988,2
32990,2
32991,2
32992,1
32993,2
32997,1
32998,2
33000,2
33002,2
33004,1
33005,1
33006,1
33008,1
33011,1
33014,2
33015,1
33016,1
33017,2
33018,1
33019,2
33020,2
33021,1
33022,2
33025,1
33026,1
33030,1
33033,1
33034,1
33038,1
33039,1
33040,2
33042,2
33044,2
33045,1
33046,2
33048,1
33050,1
33051,1
33054,2
33055,2
33056,1
33057,2
33059,2
33063,1
33066,2
33068,2
33072,2
33074,1
33076,1
33077,1
33078,1
33079,1
33081,1
33085,2
33086,2
33089,1
33093,1
33098,1
33099,1
33102,1
33104,2
33105,1
33106,1
33111,1
33112,2
33118,1
33119,2
33121,2
33122,1
33123,1
33125,2
33126,1
33131,1
33133,1
33134,1
33135,1
33138,1
33140,2
33141,1
33142,1
33143,1
33144,2
33151,1
33152,2
33154,1
33155,1
33159,1
33163,2
33166,1
33167,1
33171,1
33173,1
33175,2
33177,1
33178,2
33179,2
33181,1
33182,2
33185,1
33187,1
33188,2
33189,3
33190,2
33192,1
33194,1
33195,2
33196,2
33203,1
33204,2
33206,1
33207,2
33210,1
33212,3
33214,2
33215,1
33217,2
33220,1
33221,1
33223,2
33225,1
33227,1
33228,1
33229,1
33230,1
33235,2
33237,1
33239,1
33241,2
33243,1
33244,1
33246,1
33247,3
33249,3
33250,1
33252,1
33253,1
33254,1
33255,1
33258,2
33263,3
33264,2
33265,1
33266,1
33270,1
33272,1
33274,2
33275,2
33280,1
33285,3
33286,1
33287,2
33291,1
33292,1
33293,1
33294,1
33296,2
33302,1
33304,2
33305,2
33308,1
33309,1
33310,1
33314,1
33315,1
33319,2
33321,1
33326,2
33327,2
33328,2
33330,1
33331,2
33332,2
33334,2
33337,1
33344,2
33345,2
33348,1
33349,1
33350,2
33353,1
33354,2
33356,1
33359,1
33362,1
33363,2
33364,1
33366,1
33367,3
33368,2
33369,2
33370,1
33373,2
33374,1
33375,1
33377,1
33383,1
33384,1
33385,2
33388,1
33389,1
33391,2
33393,1
33394,2
33395,1
33396,1
33397,2
33398,1
33404,1
33405,1
33406,1
33408,2
33411,2
33412,1
33413,1
33418,1
33419,1
33420,2
33421,1
33425,2
33426,1
33428,2
33429,3
33430,1
33432,1
33433,1
33434,1
33437,1
33441,2
33444,2
33445,1
33446,1
33448,2
33449,1
33450,1
33452,1
33453,1
33454,2
33456,2
33459,1
33460,2
33462,2
33463,2
33465,1
33467,1
33468,1
33469,2
33473,1
33478,1
33479,2
33480,2
33481,3
33483,1
33486,1
33487,1
33488,1
33489,1
33490,2
33491,1
33492,2
33493,1
33494,1
33495,2
33502,1
33504,1
33505,1
33506,2
33507,1
33508,2
33509,1
33511,3
33519,2
33521,2
33523,1
33526,1
33527,1
33528,2
33532,2
33535,1
33538,1
33539,2
33542,1
33543,2
33545,1
33546,2
33548,2
33549,1
33550,1
33551,1
33552,1
33553,1
33554,2
33555,1
33556,2
33558,2
33560,1
33562,2
33563,1
33564,1
33567,2
33571,2
33574,1
33575,1
33578,1
33582,1
33586,1
33587,1
33588,1
33589,2
33590,1
33594,2
33601,3
33602,2
33603,1
33604,2
33605,1
33612,1
33613,2
33614,1
33617,2
33620,2
33621,2
33622,1
33624,1
33625,2
33626,2
33627,1
33629,2
33630,1
33631,2
33632,1
33633,1
33634,2
33637,1
33639,1
33641,1
33643,1
33644,1
33647,2
33648,1
33649,1
33652,1
33653,1
33654,1
33662,2
33663,1
33665,2
33669,1
33670,1
33672,2
33674,1
33677,1
33680,2
33684,2
33686,2
33687,1
33692,1
33694,1
33698,2
33702,1
33704,1
33709,2
33710,1
33711,1
33713,1
33714,2
33716,2
33717,1
33718,1
33719,1
33720,2
33723,1
33724,1
33727,1
33728,1
33732,2
33734,1
33737,2
33741,1
33742,1
33744,1
33750,1
33751,1
33752,1
33753,2
33754,1
33757,1
33758,3
33759,2
33760,1
33761,1
33762,1
33763,1
33764,2
33765,1
33766,1
33767,2
33769,2
33773,1
33774,2
33776,1
33778,1
33779,1
33780,1
33784,2
33785,3
33789,1
33793,2
33797,1
33798,2
33800,1
33801,2
33802,1
33804,2
33805,2
33807,1
33808,1
33810,3
33811,1
33814,1
33817,1
33818,1
33820,2
33822,2
33824,1
33826,2
33827,3
33828,2
33830,2
33831,1
33832,3
33836,1
33837,1
33845,1
33846,1
33847,1
33848,2
33852,1
33858,1
33859,2
33860,2
33861,1
33863,2
33864,3
33865,1
33867,1
33869,2
33872,1
33873,2
33879,1
33883,1
33887,2
33892,1
33893,3
33896,2
33897,2
33898,1
33899,1
33900,2
33904,1
33905,1
33907,1
33908,1
33911,2
33912,1
33914,1
33915,1
33917,1
33918,1
33920,1
33924,1
33927,2
33928,1
33930,1
33931,2
33932,1
33934,1
33935,3
33937,2
33942,1
33944,1
33948,1
33951,1
33954,1
33955,3
33956,1
33960,1
33961,3
33962,1
33963,1
33964,2
33965,2
33966,1
33968,2
33969,1
33970,2
33971,1
33972,1
33973,1
33976,1
33979,1
33981,1
33983,3
33984,1
33986,1
33987,3
33991,1
33994,2
33995,2
33996,1
33999,2
34000,1
34002,1
34006,1
34010,1
34012,2
34016,1
34017,1
34018,2
34025,1
34027,2
34028,2
34033,1
34034,1
34037,1
34038,1
34039,1
34040,1
34041,2
34042,2
34043,2
34044,2
34046,2
34047,1
34050,1
34051,2
34052,2
34055,2
34060,3
34061,1
34063,2
34067,1
34068,1
34069,1
34070,1
34071,1
34078,1
34079,2
34080,2
34081,1
34082,2
34083,2
34084,2
34086,1
34087,1
34088,1
34092,1
34095,1
34099,2
34100,1
34104,2
34106,1
34107,2
34108,1
34109,3
34112,1
34113,2
34114,1
34118,2
34119,2
34122,1
34124,2
34125,1
34128,2
34131,2
34134,2
34136,1
34141,2
34143,2
34145,3
34146,2
34149,1
34152,1
34154,2
34155,1
34157,2
34159,1
34163,1
34165,1
34167,1
34168,1
34169,2
34171,1
34174,1
34175,2
34176,1
34179,1
34181,2
34184,1
34185,1
34190,1
34191,2
34195,3
34196,2
34198,1
34199,2
34201,2
34205,1
34206,1
34207,1
34208,2
34209,1
34216,1
34217,2
34223,1
34225,1
34226,2
34227,2
34228,2
34232,1
34234,1
34238,1
34239,1
34240,2
34242,1
34243,1
34245,2
34247,1
34252,1
34255,1
34258,1
34264,1
34265,2
34266,2
34267,1
34271,2
34274,1
34276,2
34277,1
34279,1
34281,2
34283,1
34284,2
34287,2
34291,1
34292,2
34295,1
34298,1
34300,1
34302,2
34303,1
34304,2
34308,2
34309,1
34310,1
34312,1
34313,2
34314,1
34315,1
34317,2
34321,2
34325,2
34327,1
34328,1
34331,1
34338,1
34339,1
34341,1
34342,2
34343,1
34344,1
34345,2
34348,1
34352,1
34358,1
34361,1
34362,2
34364,1
34365,2
34366,1
34368,1
34369,1
34370,1
34371,2
34374,2
34377,1
34379,2
34381,2
34382,1
34383,2
34385,1
34386,1
34390,2
34391,2
34398,1
34399,1
34400,2
34401,1
34403,2
34404,1
34407,1
34409,2
34410,1
34416,1
34417,1
34419,2
34420,1
34423,1
34427,2
34428,1
34431,1
34434,1
34435,1
34436,1
34437,2
34438,1
34439,1
34441,1
34442,1
34443,1
34444,1
34448,1
34450,2
34452,2
34453,3
34455,1
34456,2
34457,1
34459,3
34461,2
34466,1
34467,2
34468,1
34472,1
34473,3
34474,1
34475,2
34477,2
34478,1
34480,1
34482,2
34483,1
34486,2
34487,1
34489,1
34493,1
34494,2
34495,1
34496,2
34500,2
34502,2
34503,2
34505,1
34506,3
34509,1
34511,1
34512,1
34513,1
34514,2
34516,2
34517,2
34519,1
34521,3
34524,3
34525,3
34528,1
34529,2
34530,1
34532,2
34533,2
34536,1
34541,1
34545,2
34546,2
34549,2
34550,2
34551,1
34554,2
34557,1
34562,1
34563,1
34565,1
34566,2
34571,2
34575,2
34576,1
34577,1
34578,1
34580,2
34581,1
34582,3
34586,2
34588,1
34590,1
34591,1
34595,1
34596,1
34597,1
34598,1
34599,1
34601,1
34604,1
34605,1
34607,2
34608,2
34609,1
34610,2
34611,1
34612,1
34623,2
34625,2
34626,1
34628,1
34629,2
34630,1
34631,1
34632,1
34634,1
34635,1
34637,1
34638,1
34640,2
34643,1
34644,1
34648,1
34652,2
34654,2
34655,1
34658,1
34659,2
34660,1
34669,2
34670,3
34671,1
34672,1
34673,1
34674,1
34676,1
34679,1
34684,2
34685,2
34686,1
34691,2
34694,1
34698,1
34703,2
34705,1
34706,1
34707,3
34710,1
34711,1
34712,1
34713,2
34714,1
34717,1
34718,2
34720,2
34722,1
34727,1
34728,1
34734,2
34735,1
34739,2
34742,1
34743,1
34744,1
34746,1
34748,2
34749,1
34751,1
34755,2
34756,2
34757,2
34759,1
34760,1
34762,1
34765,1
34771,2
34772,1
34774,2
34775,1
34776,1
34777,2
34783,1
34784,1
34787,2
34788,1
34790,3
34792,1
34793,1
34794,2
34796,1
34798,3
34799,1
34802,1
34807,1
34811,1
34812,3
34817,2
34820,2
34822,2
34825,1
34829,1
34832,2
34833,1
34835,1
34837,1
34839,1
34840,1
34841,2
34845,2
34848,2
34849,1
34850,2
34851,1
34852,2
34853,2
34856,1
34858,1
34859,2
34862,2
34863,2
34865,1
34866,1
34867,1
34870,2
34871,1
34872,2
34876,1
34877,1
34878,2
34879,1
34881,1
34884,1
34885,2
34886,1
34891,1
34893,2
34898,1
34900,2
34905,1
34906,1
34907,1
34908,1
34913,2
34915,1
34916,1
34918,2
34923,2
34925,2
34927,1
34928,2
34929,1
34932,3
34933,2
34934,1
34936,2
34937,1
34938,1
34939,2
34944,1
34948,1
34949,2
34951,1
34952,3
34955,2
34956,1
34958,1
34960,1
34961,1
34962,2
34963,1
34968,1
34970,1
34972,3
34974,1
34976,2
34977,1
34979,1
34984,2
34985,1
34987,2
34988,1
34990,1
34991,1
34998,3
35000,1
35003,1
35005,2
35007,1
35008,1
35009,3
35010,1
35013,2
35014,2
35015,1
35016,2
35017,2
35022,1
35025,1
35028,3
35031,2
35032,1
35034,2
35035,1
35037,1
35038,1
35041,3
35044,2
35045,1
35046,2
35048,1
35050,2
35051,2
35052,1
35054,2
35055,1
35056,1
35064,1
